blackbrown,brownyellow,wing_length,flight_type,sex,lat,lon,temp_indv,species,is_damselfly,wing_type
0.248342374924653,0.647980711271851,32.068,percher,F,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0,0.901840490797546,30.163,percher,F,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,hind
0.851169383416017,0.0694542877391921,29.887,percher,M,31.6437680766631,-94.629809481589,184,Calopteryx maculata,TRUE,hind
0.792365529207634,0.119722382880278,30.713,percher,M,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0.870036101083033,0.0309437854564208,30.12,percher,M,31.6036538337625,-92.5545857021694,186,Calopteryx maculata,TRUE,fore
0.808437856328392,0.0935005701254276,29.612,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.881808838643371,0.0246659815005139,29.887,percher,M,31.6437680766631,-94.629809481589,184,Calopteryx maculata,TRUE,fore
0.785653287788215,0.125533731853117,30.163,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.803556992724333,0.112368633791431,30.268,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.821256038647343,0.0861513687600644,30.903,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.757352941176471,0.149886877828054,29.782,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.910509031198686,0.0426929392446634,28.734,percher,M,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,hind
0,0.888682745825603,30.586,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.77,0.131176470588235,28.427,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.774984286612194,0.135135135135135,31.814,percher,F,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0.229712041884817,0.663612565445026,31.581,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.761533852606351,0.14619532654284,27.178,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.789779326364692,0.121951219512195,30.268,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0,0.907125700560448,34.798,percher,F,31.726678932873,-93.0918693637682,185,Calopteryx maculata,TRUE,hind
0.269102990033223,0.632558139534884,30.163,percher,F,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0.84510595358224,0.0716448032290616,30.819,percher,M,34.5477290251178,-93.6583185509703,151,Calopteryx maculata,TRUE,fore
0.778214486243683,0.128579449747333,28.702,percher,M,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0,0.885383129426916,32.893,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,fore
0,0.878238341968912,32.893,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.86326194398682,0.0477759472817133,28.385,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.814511410181393,0.0953774136922177,31.263,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.847137637028015,0.0511571254567601,28.533,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0,0.890577507598784,28.49,percher,M,35.853219629155,-92.1609512828929,145,Calopteryx maculata,TRUE,hind
0.38452787258248,0.531285551763367,32.11,percher,F,30.7541730989704,-94.025648154739,189,Calopteryx maculata,TRUE,fore
0.187182741116751,0.697335025380711,33.062,percher,F,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0,0.883071553228621,34.078,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.829683698296837,0.0827250608272506,29.591,percher,M,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,hind
0.764150943396226,0.143224699828473,27.538,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0,0.892725030826141,28.998,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,fore
0,0.88018018018018,31.919,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,hind
0,0.855661192739844,28.85,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.284963887065003,0.613263296126067,31.369,percher,F,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0.729066985645933,0.190789473684211,29.295,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.607558139534884,0.297674418604651,30.692,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0,0.880299251870324,30.882,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,fore
0,0.890893470790378,31.369,percher,F,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,hind
0.772546795235394,0.127056154282473,28.998,percher,M,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0.7981220657277,0.109154929577465,29.168,percher,M,40.573087213151,-74.9139919243955,103,Calopteryx maculata,TRUE,fore
0.352135374697824,0.573730862207897,32.11,percher,F,30.7541730989704,-94.025648154739,189,Calopteryx maculata,TRUE,hind
0.742011834319527,0.145562130177515,27.94,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.832589285714286,0.0870535714285714,30.12,percher,M,31.6036538337625,-92.5545857021694,186,Calopteryx maculata,TRUE,hind
0.840909090909091,0.0600649350649351,25.464,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.23343653250774,0.653869969040248,32.046,percher,F,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0,0.900964066608238,32.046,percher,F,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,hind
0,0.906821963394343,30.882,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.705112960760999,0.1884661117717,26.797,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.761559888579387,0.148189415041783,30.903,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.773089171974522,0.151273885350318,26.797,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.770866141732284,0.14251968503937,27.136,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.214847161572052,0.675982532751092,31.052,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.858372456964006,0.0359937402190923,28.998,percher,M,40.573087213151,-74.9139919243955,103,Calopteryx maculata,TRUE,hind
0.765837104072398,0.134049773755656,28.533,percher,M,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0.758158508158508,0.152680652680653,30.036,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.817032040472175,0.0801011804384486,29.633,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.799509503372164,0.0974862047823421,26.585,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0,0.893409275834011,33.909,percher,F,35.853219629155,-92.1609512828929,145,Calopteryx maculata,TRUE,hind
0.786324786324786,0.123543123543124,27.94,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.780162412993039,0.129350348027842,29.549,percher,M,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,fore
0,0.898775510204082,29.443,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.850205761316872,0.0592592592592593,30.036,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.833532219570406,0.0829355608591885,28.998,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.850196078431373,0.0447058823529412,28.533,percher,M,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,hind
0,0.904430379746835,34.078,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.757716049382716,0.150462962962963,28.998,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0.807004470938897,0.0916542473919523,27.601,percher,M,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,hind
0.809437386569873,0.107078039927405,28.406,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0,0.898712446351931,30.988,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.773013150371641,0.137221269296741,28.385,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0,0.898214285714286,33.909,percher,F,35.853219629155,-92.1609512828929,145,Calopteryx maculata,TRUE,fore
0.73002421307506,0.137409200968523,27.538,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.792750197005516,0.121355397951143,28.406,percher,M,NA,NA,NA,Calopteryx maculata,TRUE,hind
0,0.888293118856121,30.882,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,hind
0,0.911184210526316,31.052,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.860215053763441,0.0479735318444996,30.713,percher,M,40.7910098543769,-74.2486703908752,111,Calopteryx maculata,TRUE,hind
0,0.906590257879656,34.798,percher,F,31.726678932873,-93.0918693637682,185,Calopteryx maculata,TRUE,fore
0.232797427652733,0.659807073954984,30.882,percher,F,NA,NA,NA,Calopteryx maculata,TRUE,fore
0.0156438026474128,0.0288808664259928,34.227,percher,M,NA,NA,NA,Cannaphila insularis,FALSE,fore
0.0176928520877565,0.0544939844302902,35.539,percher,F,NA,NA,NA,Cannaphila insularis,FALSE,hind
0.0119047619047619,0.0511904761904762,33.168,percher,F,NA,NA,NA,Cannaphila insularis,FALSE,fore
0.0168831168831169,0.0207792207792208,34.227,percher,M,NA,NA,NA,Cannaphila insularis,FALSE,hind
0.0144404332129964,0.0481347773766546,35.539,percher,F,NA,NA,NA,Cannaphila insularis,FALSE,fore
0.0118384401114206,0.0424791086350975,33.168,percher,F,NA,NA,NA,Cannaphila insularis,FALSE,hind
0,0.0189873417721519,26.755,percher,M,29.6691779326888,-82.3577509977993,203,Celithemis bertha,FALSE,fore
0,0.0331088664421998,26.755,percher,M,29.6691779326888,-82.3577509977993,203,Celithemis bertha,FALSE,hind
0,0.0448863636363636,27.03,percher,M,NA,NA,NA,Celithemis bertha,FALSE,hind
0,0.0159914712153518,27.03,percher,M,NA,NA,NA,Celithemis bertha,FALSE,fore
0.0779861796643633,0.153010858835143,26.839,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0,0.139622641509434,25.167,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,hind
0.238680827277809,0.173281162660704,25.866,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.196659482758621,0.302801724137931,25.4,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.204268292682927,0.209349593495935,24.342,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0781893004115226,0.176954732510288,27.157,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0463439752832132,0.175077239958805,28.998,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0288184438040346,0.150816522574448,25.527,percher,F,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,hind
0.0795918367346939,0.220408163265306,25.718,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.185286103542234,0.186920980926431,26.839,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0824120603015075,0.179899497487437,27.072,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.032258064516129,0.300759013282732,24.342,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.19347581552306,0.224409448818898,26.945,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.119521912350598,0.206175298804781,25.4,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0,0.223776223776224,26.247,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0,0.214423076923077,26.204,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0742913000977517,0.168132942326491,26.882,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.286702127659574,0.131382978723404,26.226,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.223382045929019,0.217640918580376,25.929,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0765407554671968,0.166998011928429,26.501,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.193815571507454,0.26504693539481,24.278,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.177489177489178,0.152056277056277,29.464,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0823293172690763,0.229919678714859,25.929,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0472527472527473,0.232967032967033,27.157,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.189473684210526,0.214035087719298,26.882,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0778688524590164,0.180327868852459,27.39,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.221978021978022,0.165384615384615,27.157,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.324668435013263,0.137931034482759,25.718,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.122233930453109,0.173867228661749,27.305,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.197190707725554,0.158833063209076,26.734,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,fore
0.189717223650386,0.197429305912596,26.204,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.187568157033806,0.202290076335878,26.427,percher,F,40.8616284086392,-74.5569865788553,90,Celithemis elisa,FALSE,fore
0.0966386554621849,0.168067226890756,27.58,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.210610932475884,0.145230439442658,27.369,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0,0.336832061068702,24.448,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.242864835756597,0.158858373721055,26.501,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.240944017563117,0.0982436882546652,27.432,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0570264765784114,0.280040733197556,24.702,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0332986472424558,0.118626430801249,27.432,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.214052287581699,0.183551198257081,27.855,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0,0.191102123356926,29.464,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.223149113660063,0.164754953076121,27.559,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.226203807390817,0.16461366181411,28.395,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0689655172413793,0.110547667342799,28.596,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.122554067971164,0.159629248197734,26.226,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.199782253674469,0.150244964616222,25.167,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,fore
0.0737463126843658,0.117994100294985,27.601,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.190190735694823,0.184741144414169,25.781,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0466019417475728,0.268932038834951,24.278,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.198622881355932,0.173199152542373,NA,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.108355795148248,0.235579514824798,26.247,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0926966292134832,0.165730337078652,25.866,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0,0.289989680082559,26.945,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.196466809421842,0.197002141327623,27.58,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0,0.24172517552658,27.369,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.187927107061503,0.177676537585421,29.623,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.256466703357182,0.163456246560264,27.305,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.206197183098592,0.163380281690141,28.596,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.140829694323144,0.266375545851528,24.543,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.176852352623039,0.31584640346133,23.199,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.194567627494457,0.177937915742794,27.538,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0,0.335033146353901,27.496,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0,0.12952380952381,27.496,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.175754367390154,0.296453149814717,24.702,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.238378378378378,0.164864864864865,27.072,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.294488188976378,0.0782152230971129,26.945,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.157322654462243,0.247139588100687,28.49,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0816901408450704,0.310798122065728,24.024,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0773809523809524,0.146825396825397,27.559,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.109225874867444,0.112407211028632,29.623,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.283828382838284,0.117711771177118,27.39,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0994575045207957,0.192585895117541,24.659,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0738522954091816,0.129740518962076,26.416,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,hind
0.124373119358074,0.180541624874624,26.204,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.14792899408284,0.246369015599785,27.601,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.1828418230563,0.241823056300268,24.448,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0644171779141104,0.115541922290389,27.369,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,hind
0.0766871165644172,0.155419222903885,27.855,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0787637088733799,0.213359920239282,26.427,percher,F,40.8616284086392,-74.5569865788553,90,Celithemis elisa,FALSE,hind
0,0.235294117647059,NA,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0,0.209971236816874,26.945,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0835629017447199,0.293847566574839,23.897,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.283798882681564,0.0804469273743017,27.369,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,fore
0.170705438879914,0.340333871836295,24.024,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0646153846153846,0.216410256410256,27.411,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.185380116959064,0.198245614035088,28.998,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0,0.213447171824973,27.093,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0,0.241617357001972,27.157,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.325280898876404,0.0612359550561798,27.157,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0,0.337055837563452,26.226,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.081447963800905,0.190045248868778,27.051,percher,M,35.2519938711983,-80.8371420499421,154,Celithemis elisa,FALSE,fore
0.192262602579132,0.170574443141852,27.051,percher,M,35.2519938711983,-80.8371420499421,154,Celithemis elisa,FALSE,hind
0.279032258064516,0.110215053763441,26.416,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,fore
0,0.294736842105263,27.093,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0,0.217782217782218,25.781,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0770020533880904,0.149897330595483,27.538,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.257534246575342,0.144109589041096,27.093,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0402010050251256,0.0954773869346734,26.734,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,hind
0,0.205533596837945,28.395,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0687093779015785,0.258124419684308,23.241,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.35633423180593,0.061455525606469,26.966,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0,0.217477656405164,25.802,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0818363273453094,0.293413173652695,28.49,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.227615965480043,0.167206040992449,27.157,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0,0.285429141716567,27.919,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.225024727992087,0.192878338278932,24.659,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.176822633297062,0.284548422198041,23.241,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.19281232173417,0.195664575014261,27.093,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0,0.405750798722045,26.226,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0731204943357363,0.17610710607621,27.898,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0,0.347334410339257,25.802,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0693170234454638,0.116207951070336,26.183,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,hind
0.194634402945818,0.181483429773803,27.919,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.208709506107276,0.305363781200212,23.897,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.0699507389162562,0.270935960591133,24.543,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0.0935390549662488,0.326904532304725,23.199,percher,F,NA,NA,NA,Celithemis elisa,FALSE,hind
0,0.131302521008403,29.168,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.235838779956427,0.202614379084967,26.204,percher,F,NA,NA,NA,Celithemis elisa,FALSE,fore
0.100303951367781,0.162107396149949,26.966,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.189033942558747,0.182767624020888,27.898,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.183237896928683,0.192608016657991,25.527,percher,F,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,fore
0.296457765667575,0.0893732970027248,26.183,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis elisa,FALSE,fore
0.214673913043478,0.18695652173913,27.411,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.121775025799794,0.155830753353973,27.093,percher,M,NA,NA,NA,Celithemis elisa,FALSE,hind
0.177139761646804,0.193391115926327,27.093,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.185405405405405,0.177837837837838,29.168,percher,M,NA,NA,NA,Celithemis elisa,FALSE,fore
0.217982226868792,0.59958180867747,32.131,percher,F,NA,NA,NA,Celithemis eponina,FALSE,fore
0.323790720631787,0.676209279368213,33.232,percher,M,41.0323227515299,-74.2986645028461,99,Celithemis eponina,FALSE,hind
0,0.774714828897338,32.131,percher,F,NA,NA,NA,Celithemis eponina,FALSE,hind
0.279484638255699,0.625371655104063,33.56,percher,M,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,hind
0.233830845771144,0.766169154228856,35.264,percher,M,NA,NA,NA,Celithemis eponina,FALSE,hind
0.445396145610278,0.508029978586724,33.094,percher,M,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
0.198658410732714,0.758513931888545,35.698,percher,F,41.0323227515299,-74.2986645028461,99,Celithemis eponina,FALSE,fore
0.261744966442953,0.694630872483222,32.84,percher,M,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
0.272206303724928,0.60458452722063,32.216,percher,M,NA,NA,NA,Celithemis eponina,FALSE,hind
0.371019108280255,0.542462845010616,32.046,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis eponina,FALSE,fore
0.176029962546816,0.77956126270733,33.592,percher,F,NA,NA,NA,Celithemis eponina,FALSE,fore
0.21477937267411,0.732057416267943,35.856,percher,F,41.0323227515299,-74.2986645028461,99,Celithemis eponina,FALSE,fore
0.345251396648045,0.607262569832402,32.374,percher,M,41.0323227515299,-74.2986645028461,99,Celithemis eponina,FALSE,fore
0.318897637795276,0.600393700787402,31.189,percher,M,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,hind
0.256078634247284,0.628556647697879,32.216,percher,M,NA,NA,NA,Celithemis eponina,FALSE,fore
0.272985781990521,0.594312796208531,32.999,percher,M,NA,NA,NA,Celithemis eponina,FALSE,hind
0.197058823529412,0.623529411764706,33.528,percher,F,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,hind
0.230618253189401,0.709519136408243,33.189,percher,M,NA,NA,NA,Celithemis eponina,FALSE,hind
0.374616171954964,0.533265097236438,33.094,percher,F,41.0323227515299,-74.2986645028461,99,Celithemis eponina,FALSE,hind
0.34729315628192,0.566905005107252,33.348,percher,M,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,hind
0.25,0.75,31.93,percher,F,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,hind
0.297606093579978,0.659412404787813,33.539,percher,F,41.0323227515299,-74.2986645028461,99,Celithemis eponina,FALSE,fore
0.354777672658467,0.572374645222327,32.332,percher,M,NA,NA,NA,Celithemis eponina,FALSE,hind
0.159914712153518,0.795842217484009,33.729,percher,F,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
0.2158203125,0.6748046875,32.628,percher,F,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,hind
0.315689981096408,0.533081285444234,33.888,percher,M,NA,NA,NA,Celithemis eponina,FALSE,hind
0.290963257199603,0.591857000993049,35.433,percher,F,NA,NA,NA,Celithemis eponina,FALSE,hind
0.33389544688027,0.593591905564924,34.205,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis eponina,FALSE,fore
0,0.999,31.708,percher,F,NA,NA,NA,Celithemis eponina,FALSE,hind
0.38368580060423,0.534743202416918,34.586,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis eponina,FALSE,hind
0.343799893560404,0.602448110697179,32.935,percher,M,40.573087213151,-74.9139919243955,103,Celithemis eponina,FALSE,fore
0.216242661448141,0.706457925636008,32.311,percher,F,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,hind
0,0.898191214470284,32.385,percher,M,NA,NA,NA,Celithemis eponina,FALSE,fore
0.36,0.564878048780488,32.385,percher,M,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,hind
0.285714285714286,0.598726114649682,30.903,percher,M,NA,NA,NA,Celithemis eponina,FALSE,fore
0.222686879247256,0.723470987976999,33.676,percher,F,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
0.304008328995315,0.644976574700677,33.507,percher,M,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
0.304004214963119,0.640147523709167,33.348,percher,M,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
0.247144340602285,0.698338525441329,32.628,percher,F,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
0.175252257036644,0.779075942644716,34.597,percher,F,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
0.467908902691511,0.443064182194617,35.179,percher,M,30.7545014926082,-95.5926685611445,194,Celithemis eponina,FALSE,hind
0.245118191161357,0.71120246659815,34.449,percher,F,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
0.236160487557136,0.708989334687659,31.93,percher,F,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
0.435827416712179,0.518296013107591,32.385,percher,M,40.4467047189541,-74.4174760128941,113,Celithemis eponina,FALSE,fore
